ID,B_Win,R_Win,B_Top,B_Top_Kills,B_Top_KDA,B_Jg,B_Jg_Kills,B_Jg_KDA,B_Mid,B_Mid_Kills,B_Mid_KDA,B_Sup,B_Sup_Kills,B_Sup_KDA,B_Bot,B_Bot_Kills,B_Bot_KDA,R_Top,R_Top_Kills,R_Top_KDA,R_Jg,R_Jg_Kills,R_Jg_KDA,R_Mid,R_Mid_Kills,R_Mid_KDA,R_Bot,R_Bot_Kills,R_Bot_KDA,R_Sup,R_Sup_Kills,R_Sup_KDA
4029339323,False,True,Pantheon,10,1.7,Nunu & Willump,6,2.5555555555555554,Katarina,13,1.4,Bard,3,2.4444444444444446,Varus,5,2.142857142857143,Vayne,8,1.7,Ivern,2,6.4,Ekko,27,6.0,Tristana,11,4.25,Alistar,2,1.6666666666666667
4029347190,False,True,Vayne,2,0.5,Graves,0,0.2,Yasuo,2,0.3333333333333333,Thresh,2,1.2,Twitch,4,1.2,Rengar,5,4.0,Rek'Sai,4,7.0,Yone,7,4.5,Samira,5,5.5,Janna,4,4.333333333333333
4029314559,False,True,Gnar,3,0.8571428571428571,Hecarim,10,2.3333333333333335,Anivia,11,5.0,Karma,1,2.8333333333333335,Ashe,4,1.625,Vayne,6,3.0,Ekko,8,3.0,Yone,1,0.7777777777777778,Lucian,13,4.4,Lulu,3,3.5
4029341544,True,False,Vayne,3,2.5,Jarvan IV,18,6.0,Syndra,6,7.333333333333333,Morgana,2,2.3333333333333335,Tristana,4,6.0,Riven,3,0.8571428571428571,Elise,7,2.2,Yone,4,0.625,Draven,11,2.0,Yuumi,1,3.6
4020740168,False,True,Dr. Mundo,1,0.75,Lee Sin,11,2.0,LeBlanc,5,1.8571428571428572,Thresh,0,0.875,Vayne,4,0.6666666666666666,Fiora,3,1.6666666666666667,Gragas,10,5.666666666666667,Yone,10,2.0,Tristana,7,3.8,Morgana,6,9.5
4256879677,True,False,Riven,10,1.875,Nidalee,6,5.333333333333333,Zoe,10,7.0,Seraphine,1,5.0,Caitlyn,3,5.5,Dr. Mundo,4,1.6666666666666667,Kindred,6,1.5714285714285714,Twisted Fate,4,3.3333333333333335,Ezreal,5,0.7142857142857143,Karma,0,0.8571428571428571
4254349075,True,False,Sett,4,2.3333333333333335,Hecarim,12,7.0,Vex,9,19.0,Karthus,5,1.8888888888888888,Jinx,5,2.4,Yone,4,0.8333333333333334,Diana,7,1.25,Yasuo,0,0.25,Caitlyn,4,1.7142857142857142,Zyra,6,2.0
4253294317,True,False,Darius,13,5.75,Lee Sin,10,2.0,Vladimir,7,2.5555555555555554,Yuumi,5,5.166666666666667,Caitlyn,5,3.2857142857142856,Irelia,5,0.6666666666666666,Diana,10,2.4444444444444446,Rumble,7,1.6666666666666667,Vayne,15,3.8,Janna,0,4.8
4253292437,True,False,Volibear,1,0.6666666666666666,Kha'Zix,4,3.0,Fizz,5,2.0,Janna,0,3.0,Caitlyn,2,3.0,Jayce,1,1.3333333333333333,Kindred,4,2.0,Talon,4,1.0,Veigar,0,0.5,Thresh,0,0.0
4253273047,True,False,Camille,4,2.5,Fiddlesticks,4,7.0,Xerath,5,7.0,Renata Glasc,1,6.0,Caitlyn,2,5.0,Garen,1,0.25,Shyvana,0,0.3333333333333333,Viktor,2,0.4,Ashe,0,0.0,Janna,0,0.0
4253261131,True,False,Tryndamere,11,1.7,Lillia,14,2.1,Soraka,2,1.7692307692307692,Lulu,1,2.888888888888889,Xayah,5,1.3076923076923077,Dr. Mundo,6,2.0,Hecarim,19,5.142857142857143,Sylas,14,6.5,Twitch,10,3.5714285714285716,Zac,6,2.7142857142857144
4252539318,True,False,Wukong,7,2.111111111111111,Hecarim,11,6.75,Taliyah,3,1.375,Renata Glasc,2,4.2,Jinx,12,3.6666666666666665,Aatrox,10,1.0,Amumu,8,3.6,Irelia,8,1.7142857142857142,Miss Fortune,5,2.0,Soraka,1,3.2
4251328849,True,False,Jax,3,2.5,Evelynn,7,17.0,Diana,8,4.0,Blitzcrank,3,18.0,Samira,12,6.0,Volibear,5,2.6666666666666665,Hecarim,2,0.75,Yasuo,0,0.3333333333333333,Vayne,2,0.7777777777777778,Lulu,2,0.875
4251315582,True,False,Renekton,9,2.142857142857143,Kha'Zix,5,2.0,Veigar,11,4.75,Morgana,3,6.333333333333333,Vayne,9,2.0,Aatrox,1,0.9090909090909091,Rengar,10,4.666666666666667,Akali,4,1.0,Kalista,9,1.3846153846153846,Leona,3,3.4
4232559046,False,True,Zilean,3,1.2142857142857142,Graves,15,4.5,Anivia,9,6.0,Soraka,0,2.25,Kai'Sa,11,1.6,Tryndamere,8,1.7142857142857142,Xin Zhao,15,5.0,Ahri,8,2.0,Vayne,9,1.5555555555555556,Maokai,1,2.375
4096219503,True,False,Camille,4,7.0,Skarner,9,5.25,Ryze,10,3.8,Zilean,2,5.25,Jinx,11,5.333333333333333,Darius,3,0.5,Lee Sin,7,1.0,Sylas,5,1.0,Sivir,3,1.2,Yuumi,0,1.1666666666666667
4080536444,False,True,Wukong,6,1.0,Xin Zhao,2,1.5714285714285714,Sylas,10,2.4285714285714284,Alistar,1,2.111111111111111,Kai'Sa,12,1.5555555555555556,Olaf,9,1.5555555555555556,Viego,11,4.6,Lux,7,4.8,Jinx,15,3.0,Nautilus,1,4.0
4080581553,False,True,Jax,5,2.2,Fiddlesticks,6,2.4,Qiyana,6,1.125,Senna,2,2.2857142857142856,Ezreal,6,1.3333333333333333,Camille,6,3.0,Kayn,8,4.0,Kassadin,9,2.3333333333333335,Kai'Sa,4,2.2,Lux,7,3.6
4079648625,True,False,Volibear,7,4.666666666666667,Ekko,9,4.25,Yasuo,9,7.5,Nami,0,4.0,Lucian,8,2.8333333333333335,Teemo,4,0.5833333333333334,Udyr,6,3.0,Fizz,4,0.8571428571428571,Aphelios,4,1.3333333333333333,Lulu,1,4.0
4079645077,True,False,Dr. Mundo,8,4.6,Hecarim,19,19.0,Sylas,8,2.3333333333333335,Rell,8,7.25,Renekton,6,2.857142857142857,Malphite,6,2.6666666666666665,Xin Zhao,5,1.6363636363636365,Yasuo,11,1.5833333333333333,Ziggs,4,1.0,Leona,1,1.3636363636363635
4069655963,False,True,Urgot,3,0.4,Lillia,8,1.8571428571428572,Yone,2,0.7777777777777778,Xerath,4,3.4285714285714284,Kai'Sa,12,3.0,Camille,7,4.5,Karthus,16,12.0,Azir,7,3.2,Jinx,7,1.2222222222222223,Bard,2,2.2222222222222223
4069603696,True,False,Yasuo,10,13.0,Evelynn,6,4.333333333333333,Camille,5,5.0,Rakan,2,13.0,Aphelios,3,1.2,Neeko,1,0.4,Volibear,2,1.2,Renekton,3,0.5,Ezreal,4,1.2,Senna,1,1.2
4069569365,False,True,Jax,0,0.14285714285714285,Lee Sin,4,1.75,Sylas,3,0.5555555555555556,Senna,3,1.7142857142857142,Vayne,4,1.0,Graves,5,12.0,Hecarim,9,7.0,Vex,9,5.666666666666667,Miss Fortune,8,4.25,Maokai,4,4.25
4069526060,True,False,Gangplank,4,7.0,Kha'Zix,12,11.0,Sylas,13,23.0,Soraka,0,7.0,Jinx,2,12.0,Kayn,0,0.0,Zac,1,0.14285714285714285,Yasuo,0,0.18181818181818182,Aphelios,3,1.0,Shen,2,1.6666666666666667
4069550498,False,True,Gangplank,4,0.5454545454545454,Talon,1,0.6666666666666666,Corki,7,1.2857142857142858,Soraka,0,1.75,Ezreal,1,1.5,Taliyah,16,10.5,Lee Sin,11,19.0,Malzahar,2,2.25,Lucian,3,3.0,Blitzcrank,3,4.0
4069497646,True,False,Wukong,3,4.666666666666667,Karthus,10,3.8,Sylas,11,6.666666666666667,Alistar,3,5.25,Miss Fortune,11,10.0,Aatrox,4,1.4285714285714286,Qiyana,6,1.0,Viktor,2,0.6666666666666666,Aphelios,3,1.0,Thresh,2,0.8
4068611926,True,False,Jax,9,3.5,Kayn,10,6.666666666666667,Sylas,10,4.5,Zilean,1,5.0,Miss Fortune,4,3.6666666666666665,Fiora,9,1.1,Nidalee,1,0.5,Karma,2,1.2857142857142858,Ezreal,3,1.5,Soraka,1,1.4
4067503719,True,False,Sylas,8,7.0,Graves,8,8.333333333333334,Talon,9,3.8,Leona,2,6.666666666666667,Lucian,11,6.333333333333333,Malphite,2,1.1428571428571428,Skarner,1,1.8,Akali,4,0.6666666666666666,Jhin,6,1.25,Braum,3,1.1111111111111112
4067458264,False,True,Riven,12,1.5833333333333333,Kha'Zix,7,1.4666666666666666,Syndra,5,1.4545454545454546,Pantheon,8,1.0,Samira,13,2.5555555555555554,Camille,16,1.8571428571428572,Nocturne,24,5.428571428571429,Vex,8,2.4545454545454546,Ezreal,7,2.4444444444444446,Bard,7,8.25
4067435755,True,False,Darius,11,3.5,Lee Sin,5,8.0,Yasuo,9,3.4,Nami,2,5.666666666666667,Lucian,14,3.8333333333333335,Sett,1,0.5,Gragas,4,1.1111111111111112,Yone,4,1.0,Kalista,5,1.25,Zilean,6,3.0
4067433040,True,False,Sett,8,13.0,Warwick,5,2.75,Orianna,4,2.0,Zilean,0,12.0,Aphelios,6,6.0,Illaoi,0,0.0,Gragas,3,1.6666666666666667,Talon,2,1.2,Miss Fortune,1,1.2,Leona,5,2.6666666666666665
4067419892,True,False,,,,Graves,13,10.0,Sylas,6,2.2857142857142856,Lulu,0,7.333333333333333,Kog'Maw,9,2.7142857142857144,Aatrox,4,1.5,Lee Sin,4,1.8333333333333333,Kassadin,12,1.8571428571428572,Kai'Sa,3,1.1428571428571428,Zilean,0,1.1666666666666667
4067367355,True,False,Kha'Zix,11,15.0,Qiyana,6,8.0,Sylas,10,17.0,Lulu,0,15.0,Vayne,9,7.5,Fiora,0,0.1111111111111111,Kindred,2,0.5,Gangplank,3,0.8333333333333334,Aphelios,0,0.25,Janna,2,0.6
4067403942,False,True,Yone,1,0.42857142857142855,Qiyana,2,0.5714285714285714,Kassadin,2,1.5,Janna,2,2.0,Draven,7,2.5,Riven,6,3.6666666666666665,Ekko,9,14.0,Morgana,3,3.3333333333333335,Lucian,5,2.2,Taric,1,5.333333333333333
4066601424,True,False,Trundle,10,2.4285714285714284,Graves,4,10.0,Twisted Fate,1,1.8571428571428572,Soraka,0,9.5,Ezreal,12,7.5,Dr. Mundo,4,1.4285714285714286,Rengar,8,2.3333333333333335,Viktor,6,2.0,Vayne,1,0.16666666666666666,Lulu,0,1.0
4066527373,False,True,Gangplank,7,1.5,Jarvan IV,9,3.4285714285714284,Akali,6,1.4444444444444444,Karma,2,1.3636363636363635,Vayne,9,1.4545454545454546,Graves,10,2.2222222222222223,Kha'Zix,24,7.75,Zed,5,3.0,Ezreal,4,2.1,Nami,3,6.0
4256904007,False,True,Volibear,4,2.0,Lee Sin,10,2.272727272727273,Vladimir,7,3.5,Nautilus,1,1.75,Samira,21,1.9230769230769231,Kayle,5,2.5454545454545454,Graves,8,3.25,Sylas,16,3.5,Jhin,15,4.75,Senna,6,4.75
4256882797,False,True,Camille,5,0.7272727272727273,Sejuani,9,2.5714285714285716,Lux,4,1.8888888888888888,Yuumi,5,3.0,Lucian,7,1.1538461538461537,Renekton,8,1.8571428571428572,Kindred,9,3.0,Sylas,16,3.2857142857142856,Twitch,11,9.333333333333334,Soraka,2,4.0
4256870929,False,True,Aatrox,3,1.1111111111111112,Fiddlesticks,12,4.5,Fizz,8,2.3333333333333335,Leona,1,1.3333333333333333,Xayah,3,2.3333333333333335,Garen,4,1.8333333333333333,Kindred,15,7.0,Diana,3,2.0,Ezreal,6,2.75,Janna,3,2.2857142857142856
4256314342,False,True,Camille,6,0.8571428571428571,Kindred,0,0.8571428571428571,Karma,1,1.2857142857142858,Renata Glasc,1,1.0,Lucian,7,1.125,Garen,2,1.5,Viego,10,23.0,Katarina,15,7.25,Samira,7,6.0,Nautilus,3,5.333333333333333
4256259493,False,True,Tryndamere,11,2.0,Kha'Zix,3,1.0,Vladimir,8,1.8,Thresh,1,0.6666666666666666,Twitch,2,0.6666666666666666,Jax,8,2.7142857142857144,Kindred,12,5.5,Sylas,4,2.6666666666666665,Lucian,10,8.5,Morgana,0,2.6666666666666665
4256225807,False,True,Irelia,4,0.6666666666666666,Nocturne,2,0.5,Sylas,4,0.7142857142857143,Thresh,1,0.5714285714285714,Jinx,1,0.2857142857142857,Jax,8,1.8,Kindred,6,14.0,Akali,14,17.0,Ezreal,10,16.0,Lux,0,5.75
4256110937,True,False,Sett,5,2.3333333333333335,Kindred,5,7.0,Akali,7,11.0,Pyke,4,5.0,Vayne,5,8.0,Mordekaiser,1,0.4,Graves,2,0.6666666666666666,Viktor,1,0.4,Ezreal,2,0.75,Nami,1,0.6666666666666666
4256067802,True,False,Gangplank,15,4.142857142857143,Lee Sin,9,5.4,Galio,6,13.5,Pyke,9,3.5,Vayne,14,2.4444444444444446,Fiora,9,1.1,Graves,4,1.5,Azir,6,1.2,Caitlyn,8,1.5,Morgana,2,1.0769230769230769
4256083771,True,False,Quinn,26,3.6666666666666665,Vi,6,1.8333333333333333,Lissandra,6,2.3333333333333335,Janna,0,1.8571428571428572,Jhin,6,2.6666666666666665,Sion,4,1.75,Viego,9,1.8888888888888888,LeBlanc,4,0.7,Jinx,12,2.5,Senna,5,2.5555555555555554
4256042900,False,True,Kayle,1,0.25,Kindred,8,1.25,Malzahar,5,1.8,Pantheon,6,1.0,Caitlyn,2,0.6363636363636364,Irelia,13,4.0,Graves,17,5.2,Veigar,9,3.75,Ezreal,4,4.0,Bard,4,5.0
4255242485,False,True,Garen,2,0.75,Kindred,3,1.0,Sylas,0,0.0,Blitzcrank,0,0.75,Tristana,2,0.75,Aatrox,5,2.0,Zac,9,15.0,Vex,7,14.0,Kai'Sa,2,2.5,Nautilus,2,12.0
4255239997,True,False,Yorick,3,1.0,Kindred,13,1.9,Twisted Fate,1,1.0,Yuumi,4,8.666666666666666,Jinx,11,3.142857142857143,Jayce,10,2.375,Karthus,8,3.4285714285714284,Zed,6,2.2,Kai'Sa,4,1.6666666666666667,Senna,5,2.6666666666666665
4255178193,True,False,Gangplank,3,1.4285714285714286,Graves,12,5.25,Zed,9,3.0,Twitch,10,3.5,Kai'Sa,8,4.75,Vladimir,6,1.8333333333333333,Karma,0,1.1,Rumble,2,0.6666666666666666,Xayah,3,0.375,,,
4254233810,False,True,Riven,0,1.6666666666666667,Ekko,3,1.6,Viktor,4,1.5,Veigar,0,1.25,Ashe,8,1.5714285714285714,Urgot,2,1.6666666666666667,Kindred,9,5.666666666666667,Morgana,2,8.0,Jinx,5,3.0,Pyke,11,3.5
4254220390,False,True,Lee Sin,5,1.3,Graves,11,3.0,Vex,5,2.4,Renata Glasc,3,4.25,Kai'Sa,4,1.3333333333333333,Zoe,5,4.75,Warwick,7,4.4,Jayce,7,1.2857142857142858,Kog'Maw,12,3.3333333333333335,Nautilus,3,2.8333333333333335
4253426173,False,True,Volibear,1,0.4,Kindred,6,1.8,LeBlanc,3,1.2,Taliyah,2,0.9,Caitlyn,4,1.0,Darius,7,3.25,Nocturne,10,14.0,Aatrox,4,1.8333333333333333,Senna,13,6.0,Bard,2,6.333333333333333
4253441712,True,False,Aatrox,4,1.125,Diana,16,21.0,Zed,5,1.375,Tahm Kench,2,5.0,Senna,7,4.6,Graves,5,1.7142857142857142,Viego,4,3.0,Ahri,6,1.2222222222222223,Jinx,9,3.6,Zilean,2,2.0
4253259272,True,False,Gangplank,13,1.6666666666666667,Kindred,12,3.142857142857143,Malzahar,7,9.0,Thresh,1,2.75,Twitch,9,1.9166666666666667,Sett,7,2.7142857142857144,Ekko,8,1.5,Akshan,14,2.25,Xayah,12,4.8,Blitzcrank,1,1.3333333333333333
4253285934,True,False,Irelia,12,1.8333333333333333,Kindred,6,2.5,Garen,12,1.75,Seraphine,2,4.6,Cassiopeia,9,5.666666666666667,Sylas,7,1.75,Cho'Gath,11,3.0,Akshan,12,2.2222222222222223,Kai'Sa,3,1.0,Senna,1,1.6666666666666667
4251289061,True,False,Rengar,7,9.0,Kindred,9,5.0,Vex,6,4.75,Rell,4,2.6666666666666665,Tristana,5,3.6,Shen,2,0.6666666666666666,Viego,3,1.0,Kalista,6,1.1666666666666667,Zeri,7,2.2,Thresh,2,1.3333333333333333
4251293517,False,True,Akshan,15,2.4444444444444446,Kindred,16,2.142857142857143,LeBlanc,10,2.076923076923077,Nautilus,2,1.9230769230769231,Miss Fortune,11,2.6363636363636362,Jax,5,0.6666666666666666,Talon,22,3.2,Annie,11,2.75,Kalista,12,2.4,Urgot,10,1.6666666666666667
4251280879,False,True,Aatrox,6,0.875,Volibear,9,3.3333333333333335,Ekko,3,1.5,Nautilus,0,1.7142857142857142,Ashe,7,2.0,Gnar,6,4.0,Graves,4,3.6,Sylas,13,4.75,Kai'Sa,5,1.7142857142857142,Senna,4,3.6
4251227148,True,False,Sion,4,1.1428571428571428,Kindred,21,33.0,Sylas,13,11.0,Lulu,2,13.0,Ashe,4,5.25,Yone,6,0.8571428571428571,Ekko,1,0.7777777777777778,,,,Jinx,6,1.1111111111111112,Karma,2,1.0
4251196007,True,False,Graves,7,2.0,Kindred,18,6.75,Garen,6,2.2,Lulu,1,4.0,Ashe,1,4.333333333333333,Gnar,10,6.0,Zed,5,0.8333333333333334,Kai'Sa,4,1.1666666666666667,Varus,2,1.0,Zilean,2,2.2
4250639146,False,True,Aatrox,6,0.8,Elise,6,1.6666666666666667,Qiyana,5,2.0,Karma,0,0.5,Cassiopeia,2,0.5714285714285714,Garen,10,4.0,Kindred,13,5.5,Sylas,3,1.6666666666666667,Varus,6,10.0,Nautilus,4,5.666666666666667
4250671531,True,False,Cassiopeia,5,2.6,Kindred,14,3.142857142857143,Vladimir,5,2.1666666666666665,Xerath,3,10.0,Ezreal,11,3.6666666666666665,Tahm Kench,4,1.6666666666666667,Viego,14,2.625,Nasus,2,0.75,Miss Fortune,3,1.375,Yuumi,3,2.25
4250630245,True,False,Tryndamere,10,6.0,Kindred,13,12.0,Kassadin,7,2.1666666666666665,Lulu,2,9.0,Ezreal,3,4.5,Cassiopeia,2,0.5454545454545454,Lee Sin,7,1.6666666666666667,Camille,1,0.2857142857142857,Sivir,3,2.0,Nami,2,0.5714285714285714
4250565886,False,True,Irelia,5,0.9090909090909091,Lillia,6,3.75,Renekton,12,1.6153846153846154,Soraka,1,1.6363636363636365,Jinx,12,2.4285714285714284,Cassiopeia,9,1.5833333333333333,Taliyah,10,4.0,Yasuo,8,4.4,Jhin,10,4.166666666666667,LeBlanc,9,2.5714285714285716
4250558880,True,False,Tryndamere,4,1.1666666666666667,Lee Sin,8,3.6,Qiyana,15,17.0,Blitzcrank,3,2.1666666666666665,Teemo,8,9.5,Jayce,5,2.2,Jarvan IV,7,2.5714285714285716,Ahri,3,0.5,Ashe,0,1.3333333333333333,Senna,3,0.9
4250517860,True,False,Darius,3,1.6666666666666667,Kindred,8,4.0,Rumble,16,7.0,Lulu,1,19.0,Ashe,1,16.0,Garen,4,1.6666666666666667,Jax,1,0.2857142857142857,Corki,0,0.2,Zeri,2,0.7142857142857143,Blitzcrank,3,1.0
4250514277,True,False,Ornn,7,3.3333333333333335,Kindred,10,2.8333333333333335,Kai'Sa,8,1.625,Tahm Kench,3,4.0,,,,Vayne,1,0.8888888888888888,Udyr,5,1.3333333333333333,Akshan,8,2.3333333333333335,Ashe,4,2.0,Brand,9,1.625
4250497855,True,False,Garen,8,5.5,Diana,6,2.6,Vex,17,4.2,Thresh,0,1.8333333333333333,Vayne,3,0.6,Darius,2,0.5,Kindred,4,1.5714285714285714,Ahri,6,1.2857142857142858,Jhin,5,2.8,Vel'Koz,6,1.2222222222222223
4250462562,False,True,Wukong,3,1.0,Diana,5,1.3333333333333333,Zed,2,0.6666666666666666,Pyke,1,0.45454545454545453,Twitch,2,0.8,Garen,7,3.0,Kindred,12,7.333333333333333,Vladimir,2,2.4,Veigar,14,22.0,Blitzcrank,0,10.0
4250013733,True,False,Cho'Gath,1,0.375,Elise,6,4.333333333333333,Zed,17,4.0,Lulu,1,3.0,Kai'Sa,5,2.0,Darius,7,3.6666666666666665,Kha'Zix,9,2.142857142857143,Pyke,8,1.3333333333333333,Draven,1,2.75,Soraka,0,1.4285714285714286
4249926431,False,True,Malphite,5,2.8,Udyr,10,5.5,Anivia,4,2.4,Zyra,7,1.625,Jinx,2,0.5384615384615384,Lee Sin,2,1.7142857142857142,Hecarim,8,2.375,Seraphine,6,3.6,Kai'Sa,17,8.333333333333334,Lux,2,2.8
4249901662,False,True,Fiora,6,3.0,Lee Sin,3,1.2222222222222223,LeBlanc,7,1.3333333333333333,Zyra,3,2.75,Jhin,9,2.0,Yone,4,2.1666666666666665,Ekko,17,5.25,Zed,7,2.0,Vayne,2,0.8333333333333334,Lulu,2,1.6
4249894941,True,False,Yone,7,9.0,Vi,4,10.0,Zed,7,13.0,Senna,3,4.5,Karthus,6,2.6666666666666665,Gangplank,3,0.7142857142857143,Pyke,1,0.5,Qiyana,0,0.125,Kai'Sa,1,1.0,,,
4249880104,True,False,Graves,5,1.5,Zac,7,8.333333333333334,Qiyana,19,7.333333333333333,Xerath,4,1.8571428571428572,Caitlyn,6,1.25,Riven,2,0.5,Kindred,7,0.9090909090909091,Akali,8,1.875,Kai'Sa,9,3.2,Lulu,1,3.0
4249826399,False,True,Gangplank,1,2.5,Graves,6,1.5,Vladimir,0,0.5,Blitzcrank,0,0.5,Vayne,0,0.5,Garen,1,1.0,Kha'Zix,2,9.0,Ahri,3,2.3333333333333335,Twitch,2,9.0,Pyke,10,6.0
4249782954,False,True,Yone,2,0.6363636363636364,Kindred,9,1.3076923076923077,Zed,15,2.0,Karma,5,4.0,Twitch,5,1.7142857142857142,Urgot,17,2.5,Viego,8,2.5,Veigar,10,1.4545454545454546,Jinx,8,4.0,Lulu,2,2.7142857142857144
4249775070,False,True,Fiora,3,0.42857142857142855,Viego,15,2.75,Zilean,4,2.0,Senna,2,0.6666666666666666,Kai'Sa,6,1.0,Aatrox,5,2.5,Zac,13,4.666666666666667,Zed,11,2.857142857142857,Lux,13,26.0,Morgana,4,2.0
4249723895,True,False,Illaoi,2,1.0,Viego,5,7.0,Ahri,3,8.0,Lux,3,5.5,Caitlyn,5,10.0,Lissandra,0,0.75,Lillia,6,2.0,Veigar,0,0.25,Tristana,1,1.3333333333333333,Leona,1,0.75
4249717625,False,True,Kayle,2,0.42857142857142855,Kindred,5,0.8888888888888888,Viktor,4,0.625,Braum,0,1.1111111111111112,Jinx,5,1.125,Gnar,7,16.0,Karthus,5,2.6666666666666665,Yone,12,8.5,Kog'Maw,11,7.666666666666667,Karma,6,6.0
4249666819,False,True,Aatrox,3,0.5,Kindred,4,1.1666666666666667,Vladimir,3,1.5,Nami,3,1.3333333333333333,Ashe,0,1.0,Garen,5,2.25,Viego,8,7.0,Viktor,6,3.3333333333333335,Vayne,3,6.0,Zilean,1,2.5
4249701730,True,False,Aatrox,3,1.5,Kindred,17,12.0,Akali,7,4.666666666666667,Karma,1,4.666666666666667,Jinx,5,3.75,Darius,6,2.0,Diana,2,0.7777777777777778,Lissandra,3,0.8888888888888888,Ezreal,3,1.4,Blitzcrank,4,1.3333333333333333
4248780611,False,True,Darius,3,1.1111111111111112,Kindred,7,1.5,Annie,2,1.4285714285714286,Swain,9,2.6666666666666665,Ezreal,7,1.75,Irelia,13,1.5555555555555556,Udyr,5,4.0,Akali,11,3.2,Jinx,6,2.5714285714285716,Morgana,3,5.0
4256867261,True,False,Aatrox,2,8.0,Lee Sin,15,27.0,Sylas,8,3.4,Morgana,7,4.8,Kai'Sa,8,4.0,Pantheon,4,0.8333333333333334,Poppy,2,0.625,Twisted Fate,1,0.42857142857142855,Yasuo,7,1.0,Blitzcrank,2,0.9
4256655374,True,False,Malphite,5,6.5,Nunu & Willump,2,1.7142857142857142,Twisted Fate,8,5.25,Lulu,5,3.857142857142857,Xayah,20,3.375,Urgot,6,2.0,Fiddlesticks,1,1.1666666666666667,Aurelion Sol,8,3.1666666666666665,Miss Fortune,9,2.7142857142857144,Lux,4,1.4
4256577583,True,False,Gangplank,4,9.0,Diana,9,3.0,Yone,3,2.75,Nami,1,3.4285714285714284,Samira,16,3.6666666666666665,Sett,5,1.6666666666666667,Zac,5,3.6,Lissandra,2,1.5,Jhin,6,2.142857142857143,Pyke,6,1.2222222222222223
4256520899,False,True,Sett,4,1.1111111111111112,Warwick,8,1.8571428571428572,Galio,5,1.6666666666666667,Lulu,0,1.125,Kai'Sa,3,0.6666666666666666,Jayce,8,2.2857142857142856,Nasus,9,18.0,Twisted Fate,10,4.333333333333333,Ashe,8,4.6,Senna,4,28.0
4256511523,True,False,Fiora,6,1.5,Qiyana,8,3.0,Cassiopeia,9,3.8,Janna,1,1.6,Ezreal,8,4.0,Kled,9,2.3333333333333335,Shaco,3,1.5714285714285714,Twisted Fate,4,3.0,Miss Fortune,15,3.25,Renata Glasc,1,3.6666666666666665
4256410212,True,False,Tahm Kench,6,3.6,Lee Sin,6,2.7142857142857144,LeBlanc,13,7.0,Karma,0,4.333333333333333,Jhin,18,5.4,Tryndamere,2,0.75,Karthus,11,1.2307692307692308,Orianna,3,3.25,Ezreal,7,0.8181818181818182,Alistar,1,2.142857142857143
4256353136,True,False,Poppy,2,6.0,Olaf,10,7.5,Lux,4,4.666666666666667,Sona,3,2.2857142857142856,Ezreal,6,1.7777777777777777,Camille,5,1.1428571428571428,Ivern,1,2.2,Twisted Fate,8,6.5,Zeri,6,2.6666666666666665,Janna,2,3.4
4256234922,False,True,Gwen,2,0.8333333333333334,Jax,4,2.3333333333333335,Kai'Sa,1,0.3333333333333333,Rakan,0,0.5,Samira,1,1.0,Vayne,5,6.0,Qiyana,4,2.25,Orianna,6,15.0,Caitlyn,7,12.0,Leona,2,5.333333333333333
4256250043,True,False,Gangplank,17,6.0,Hecarim,1,3.4,Anivia,5,4.333333333333333,Pyke,9,2.5,Ashe,7,5.5,Vayne,0,0.2727272727272727,Graves,11,2.5714285714285716,Orianna,4,1.6666666666666667,Ezreal,5,3.25,Nautilus,3,1.875
4256197216,True,False,Graves,3,1.0,Rek'Sai,4,5.5,Katarina,8,11.0,Senna,1,3.6666666666666665,Caitlyn,5,3.3333333333333335,Ornn,1,1.0,Ekko,5,1.8,Twisted Fate,2,1.0,Vayne,3,0.8,Seraphine,1,2.0
4256202975,True,False,Tryndamere,4,2.0,Graves,7,10.0,Malzahar,2,4.0,Zyra,3,3.3333333333333335,Xayah,4,2.6666666666666665,Teemo,1,0.3333333333333333,Viego,1,0.6666666666666666,Twisted Fate,2,4.0,Zeri,4,0.8571428571428571,Poppy,2,5.0
4256157953,True,False,Jax,13,3.2,Volibear,7,4.25,Ryze,4,2.3333333333333335,Lulu,1,3.8,Twitch,1,1.0,Wukong,6,3.0,Udyr,8,3.1666666666666665,Twisted Fate,4,5.666666666666667,Samira,7,1.5555555555555556,Leona,4,7.666666666666667
4255570403,False,True,Jayce,2,0.5,Rammus,1,1.0,Ekko,0,0.125,Morgana,0,0.5,Jhin,1,0.5,Kennen,3,4.0,Rek'Sai,6,8.0,Qiyana,9,12.0,Miss Fortune,2,7.0,Leona,0,7.0
4255452083,True,False,Mordekaiser,20,13.0,Rammus,4,13.0,Zed,13,2.2222222222222223,Leona,4,7.333333333333333,Miss Fortune,10,7.333333333333333,Riven,3,0.3333333333333333,Viego,7,1.0,Malphite,1,1.2,Veigar,7,1.375,Morgana,1,1.25
4255346472,True,False,Fiora,5,3.0,Kha'Zix,6,7.0,Twisted Fate,4,6.0,Soraka,1,14.0,Lucian,3,12.0,Riven,2,0.6666666666666666,Rek'Sai,1,0.3333333333333333,Fizz,0,0.5,Caitlyn,0,0.0,Lulu,1,0.25
